"feature" "activityID" "activity" "subjectID" "Mean" "MeanFreq" "StdDev"
"495" "fBodyAccMag" 5 "STANDING" 15 -0.960337344339623 0.0328961071132075 -0.950204045849057
"496" "fBodyAccMag" 5 "STANDING" 16 -0.971082558076923 0.0924921398371795 -0.957173571923077
"497" "fBodyAccMag" 5 "STANDING" 17 -0.980967748205128 0.119058407512821 -0.975504840641026
"498" "fBodyAccMag" 5 "STANDING" 18 -0.976797646027397 0.0447928488520548 -0.973264853561644
"499" "fBodyAccMag" 5 "STANDING" 19 -0.968910788767123 0.00178112668493151 -0.964259110821918
"500" "fBodyAccMag" 5 "STANDING" 20 -0.921225595205479 -0.0784367685864384 -0.918651880273973
"501" "fBodyAccMag" 5 "STANDING" 21 -0.962291334157303 0.0947666458898876 -0.960041844382022
"502" "fBodyAccMag" 5 "STANDING" 22 -0.949044483015873 -0.0729359541825397 -0.943739135238095
"503" "fBodyAccMag" 5 "STANDING" 23 -0.957986177058823 0.0611889890617647 -0.955291356470588
"504" "fBodyAccMag" 5 "STANDING" 24 -0.960066088115942 -0.0499986378695652 -0.949522556376812
"505" "fBodyAccMag" 5 "STANDING" 25 -0.972355393243243 0.153959874551081 -0.970203660405405
"506" "fBodyAccMag" 5 "STANDING" 26 -0.970605250405405 0.0663748187851351 -0.963909299324324
"507" "fBodyAccMag" 5 "STANDING" 27 -0.973186182375 0.17782530310375 -0.967529105125
"508" "fBodyAccMag" 5 "STANDING" 28 -0.929146479367089 -0.0886594278246835 -0.923857158227848
"509" "fBodyAccMag" 5 "STANDING" 29 -0.984548094769231 0.179958311861538 -0.982247716
"510" "fBodyAccMag" 5 "STANDING" 30 -0.932047450677966 -0.111500209335424 -0.921733233050847
"511" "fBodyAccMag" 6 "LAYING" 1 -0.8617676481 0.08640856294 -0.7983009404
"512" "fBodyAccMag" 6 "LAYING" 2 -0.975110196458333 0.2662982125 -0.975121387916667
"513" "fBodyAccMag" 6 "LAYING" 3 -0.96552427516129 0.236990127870968 -0.968350217419355
"514" "fBodyAccMag" 6 "LAYING" 4 -0.939389701296296 0.241697899814815 -0.937187975962963
"515" "fBodyAccMag" 6 "LAYING" 5 -0.962234984038462 0.292032094967308 -0.962525369423077
"516" "fBodyAccMag" 6 "LAYING" 6 -0.91235165222807 0.1446050868 -0.905373979824561
"517" "fBodyAccMag" 6 "LAYING" 7 -0.927976880634615 -0.129091025169231 -0.910542462919231
"518" "fBodyAccMag" 6 "LAYING" 8 -0.932279645518518 0.0484988463518519 -0.917257979425926
"519" "fBodyAccMag" 6 "LAYING" 9 -0.9266042952 -0.085609052452 -0.921929738394
"520" "fBodyAccMag" 6 "LAYING" 10 -0.950848109137931 0.260388946262069 -0.944304974655172
"521" "fBodyAccMag" 6 "LAYING" 11 -0.973994004561404 0.336010660578947 -0.976037695614035
"522" "fBodyAccMag" 6 "LAYING" 12 -0.9438674399 0.0818083852738333 -0.942133255166667
"523" "fBodyAccMag" 6 "LAYING" 13 -0.959535493548387 0.0815111222612903 -0.949431319193548
"524" "fBodyAccMag" 6 "LAYING" 14 -0.899463668843137 -0.131771172645098 -0.859606047058823
"525" "fBodyAccMag" 6 "LAYING" 15 -0.956001034027778 0.127358410820833 -0.94550856
"526" "fBodyAccMag" 6 "LAYING" 16 -0.968020521285714 -0.121302340485714 -0.958111895857143
"527" "fBodyAccMag" 6 "LAYING" 17 -0.961046326338028 -0.0494678208816901 -0.949042531690141
"528" "fBodyAccMag" 6 "LAYING" 18 -0.986788412 0.339472649138462 -0.987648484461539
"529" "fBodyAccMag" 6 "LAYING" 19 -0.971957401325301 0.168481196584337 -0.964056773975904
"530" "fBodyAccMag" 6 "LAYING" 20 -0.952827071323529 0.187758018548529 -0.9418940855
"531" "fBodyAccMag" 6 "LAYING" 21 -0.953769071222222 -0.101802808811111 -0.944449070888889
"532" "fBodyAccMag" 6 "LAYING" 22 -0.929818990972222 0.0988290426666667 -0.913267251263889
"533" "fBodyAccMag" 6 "LAYING" 23 -0.967747053194444 0.0359321171277778 -0.958465695416667
"534" "fBodyAccMag" 6 "LAYING" 24 -0.973171068055556 0.0811245566805556 -0.971063024027778
"535" "fBodyAccMag" 6 "LAYING" 25 -0.774481943616438 -0.241575056393973 -0.651353241643836
"536" "fBodyAccMag" 6 "LAYING" 26 -0.969269114078947 0.277268278907895 -0.966576631710526
"537" "fBodyAccMag" 6 "LAYING" 27 -0.981389017702703 0.368679681202703 -0.980296339054054
"538" "fBodyAccMag" 6 "LAYING" 28 -0.961035587625 0.038386092475 -0.95756401875
"539" "fBodyAccMag" 6 "LAYING" 29 -0.986800645362319 0.435846931652174 -0.981599783623188
"540" "fBodyAccMag" 6 "LAYING" 30 -0.962840820428571 0.17601722025 -0.964051810714286
"541" "fBodyBodyAccJerkMag" 1 "WALKING" 1 -0.0571194000343158 0.0938221807027368 -0.103492403002105
"542" "fBodyBodyAccJerkMag" 1 "WALKING" 2 -0.169064352813559 0.20750092670339 -0.164091969449153
"543" "fBodyBodyAccJerkMag" 1 "WALKING" 3 -0.186764516965517 -0.11716398312069 -0.0898519904044828
"544" "fBodyBodyAccJerkMag" 1 "WALKING" 4 -0.318587811 0.111486484954333 -0.320458701
"545" "fBodyBodyAccJerkMag" 1 "WALKING" 5 -0.269481661080357 -0.00497287788214286 -0.305685376071429
"546" "fBodyBodyAccJerkMag" 1 "WALKING" 6 -0.055401423331579 -0.00922884645438597 -0.0964999702982456
"547" "fBodyBodyAccJerkMag" 1 "WALKING" 7 -0.0384187298547368 -0.0127446365087719 -0.022138358
"548" "fBodyBodyAccJerkMag" 1 "WALKING" 8 -0.123834409766667 0.176189876266667 -0.276436130125
"549" "fBodyBodyAccJerkMag" 1 "WALKING" 9 -0.316870715576923 0.159239938555769 -0.322337536730769
"550" "fBodyBodyAccJerkMag" 1 "WALKING" 10 0.0205189516981132 -0.0712853941698113 0.0502087634986792
"551" "fBodyBodyAccJerkMag" 1 "WALKING" 11 -0.395116134237288 0.0844543080474576 -0.41744681559322
"552" "fBodyBodyAccJerkMag" 1 "WALKING" 12 -0.029912425338 0.018449461946 -0.013953908696
"553" "fBodyBodyAccJerkMag" 1 "WALKING" 13 -0.15211150075614 0.118031208750877 -0.113591923723684
"554" "fBodyBodyAccJerkMag" 1 "WALKING" 14 -0.431591453389831 0.164708200554237 -0.453426008983051
"555" "fBodyBodyAccJerkMag" 1 "WALKING" 15 -0.289753952407407 0.0164170631888889 -0.342411927851852
"556" "fBodyBodyAccJerkMag" 1 "WALKING" 16 -0.378278490588235 0.0921999142870588 -0.441447754509804
"557" "fBodyBodyAccJerkMag" 1 "WALKING" 17 -0.335938891803279 0.0274103270236066 -0.211231860180328
"558" "fBodyBodyAccJerkMag" 1 "WALKING" 18 -0.41403775125 0.0893293589464286 -0.444453486071429
"559" "fBodyBodyAccJerkMag" 1 "WALKING" 19 0.0730179928688462 0.124998092238462 -0.0222869586038462
"560" "fBodyBodyAccJerkMag" 1 "WALKING" 20 0.0545269493972549 0.0864817772705882 -0.0310650270227451
"561" "fBodyBodyAccJerkMag" 1 "WALKING" 21 -0.144009889665385 0.201672106271154 -0.0186734409634615
"562" "fBodyBodyAccJerkMag" 1 "WALKING" 22 0.0659727285 0.0976461805652174 0.158286745226087
"563" "fBodyBodyAccJerkMag" 1 "WALKING" 23 -0.0180705701559322 0.15173584590678 -0.0457372334118644
"564" "fBodyBodyAccJerkMag" 1 "WALKING" 24 -0.418641046896552 0.102850167901724 -0.40297998362069
"565" "fBodyBodyAccJerkMag" 1 "WALKING" 25 -0.564591342162162 0.135338842345946 -0.51900424972973
"566" "fBodyBodyAccJerkMag" 1 "WALKING" 26 -0.293358341186441 0.0423616587694915 -0.268948465423729
"567" "fBodyBodyAccJerkMag" 1 "WALKING" 27 -0.259934013157895 0.0162107116964912 -0.279732022017544
"568" "fBodyBodyAccJerkMag" 1 "WALKING" 28 -0.360811456296296 0.123016249824074 -0.436273009814815
"569" "fBodyBodyAccJerkMag" 1 "WALKING" 29 -0.108978206490566 -0.0437918181396792 -0.169506499226415
"570" "fBodyBodyAccJerkMag" 1 "WALKING" 30 -0.347180134692308 0.115010838159538 -0.366537416615385
"571" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 1 -0.44265216245283 0.085352409154717 -0.533059853773585
"572" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 2 -0.189511136902083 -0.0119168233583333 -0.2604238389625
"573" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 3 -0.412920898474576 0.0904944091525424 -0.48060920220339
"574" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 4 -0.397406285 0.0497462736942308 -0.497324087307692
"575" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 5 -0.264674938957447 0.124513300170213 -0.378616675957447
"576" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 6 -0.169868234496078 -0.0612378407705882 -0.177734840922353
"577" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 7 -0.45478324745098 0.0458636458607843 -0.497441363137255
"578" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 8 -0.131850567460976 0.27454925895122 -0.379266499780488
"579" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 9 -0.419533108571429 0.0257597455510204 -0.484935752040816
"580" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 10 -0.153553147382979 0.178734933145745 -0.334365043829787
"581" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 11 -0.475928501666667 0.0149014800925926 -0.513703461481481
"582" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 12 -0.3208844625 0.0842262704980769 -0.346565141730769
"583" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 13 -0.425100006545455 -0.0278380090472727 -0.491090809090909
"584" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 14 -0.288744334092593 0.0399288326018519 -0.409847649281481
"585" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 15 -0.261956679958333 0.10096009774375 -0.391313399375
"586" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 16 -0.475597717843137 0.0673443714078431 -0.51993124
"587" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 17 -0.360299853125 -0.0890136151333333 -0.437383107916667
"588" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 18 -0.574481396551724 -0.0290342554637931 -0.587926077068965
"589" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 19 -0.187391317015 0.296851347275 -0.43467125
"590" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 20 -0.215014031556863 -0.0202231093223529 -0.280450026862745
"591" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 21 -0.355443706553191 0.167901534925532 -0.47772185
"592" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 22 -0.0458020362119048 0.187559363004762 -0.151299835619048
"593" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 23 -0.302968064764706 0.148281880568627 -0.454324844901961
"594" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 24 -0.429800778813559 0.0077672679220339 -0.45964779779661
"595" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 25 -0.654795110615385 0.0278971843696923 -0.703433692615385
"596" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 26 -0.294970470909091 0.0571545019854545 -0.393715352181818
"597" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 27 -0.460770277843137 0.116287371670588 -0.473011558823529
"598" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 28 -0.294433415745098 0.172325927735294 -0.374495907647059
"599" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 29 -0.239108046693878 -0.00164314465612245 -0.280583556530612
"600" "fBodyBodyAccJerkMag" 2 "WALKING_UPSTAIRS" 30 -0.549784890615385 -0.0484762641046154 -0.580878133230769
"601" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 1 0.0262184949326531 0.0764915474326531 -0.104052260726531
"602" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 2 0.222247409576596 0.0188355111404255 0.227480732542553
"603" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 3 -0.049477977322449 0.0434967841218367 -0.159102288018367
"604" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 4 -0.175295286557778 0.0926236938266667 -0.280426776955556
"605" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 5 0.00918394264170213 0.110968064831915 -0.089735699787234
"606" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 6 0.243834258785417 -0.00160659497083333 0.15480886140625
"607" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 7 0.067389886106383 -0.0373844402161702 0.107856840302128
"608" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 8 0.331528459921053 0.181422535965789 0.134734731236842
"609" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 9 0.00716877883571429 -0.0824504599928571 0.0705526138333333
"610" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 10 0.156978047052632 0.125205953456842 0.0380266696789474
"611" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 11 -0.097454996626087 0.0337475179993478 -0.173661753717391
"612" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 12 0.0769968373 0.0415244209043478 0.0420631251108696
"613" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 13 -0.0282156656914894 0.0266434248106383 -0.0709893839055319
"614" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 14 0.186223478065556 -0.00170923580888889 0.194263424111111
"615" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 15 0.158413334683333 -0.0799656144309524 0.1505077506
"616" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 16 -0.0745659082223404 -0.0148414437446808 -0.0919623368021277
"617" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 17 -0.188680399771739 -0.0445946372391304 -0.236538515947826
"618" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 18 -0.3833987134 0.00593003606623636 -0.386565072363636
"619" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 19 0.538404846128205 0.174679438294872 0.316346415348718
"620" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 20 0.0137917152644444 -0.112876280435556 0.0790379799133333
"621" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 21 0.112442619741778 0.01064073576 0.06320531452
"622" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 22 0.0224783539805556 0.138397615911111 -0.118530349166667
"623" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 23 0.335009724333333 0.0579874222987037 0.2244805035
"624" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 24 -0.200830137109091 -0.00198537142181818 -0.0827554911536364
"625" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 25 -0.471642111551724 -0.000259638109310345 -0.502224768103448
"626" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 26 -0.15317202912 -0.084571896612 -0.067941075972
"627" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 27 0.010857564025 0.103796321231818 -0.113625944990909
"628" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 28 -0.0128823827326087 0.0545998274521739 -0.0883598523695652
"629" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 29 0.000448896304791667 0.0327322971791667 -0.0797714324854167
"630" "fBodyBodyAccJerkMag" 3 "WALKING_DOWNSTAIRS" 30 -0.125961400367742 -0.125210388757581 -0.133124304612577
"631" "fBodyBodyAccJerkMag" 4 "SITTING" 1 -0.985262126808511 0.351852201957447 -0.981606177446808
"632" "fBodyBodyAccJerkMag" 4 "SITTING" 2 -0.983874698913043 0.280062423956522 -0.984124185869565
"633" "fBodyBodyAccJerkMag" 4 "SITTING" 3 -0.965888891730769 0.286795769778846 -0.966568852884615
"634" "fBodyBodyAccJerkMag" 4 "SITTING" 4 -0.9625007338 0.22719801466 -0.9615845194
"635" "fBodyBodyAccJerkMag" 4 "SITTING" 5 -0.964440302272727 0.245936717454545 -0.966545323409091
"636" "fBodyBodyAccJerkMag" 4 "SITTING" 6 -0.948348653636364 0.171844519818182 -0.947304700363636
"637" "fBodyBodyAccJerkMag" 4 "SITTING" 7 -0.970954184166667 0.18122972525 -0.9684948675
"638" "fBodyBodyAccJerkMag" 4 "SITTING" 8 -0.980932292391304 0.306787560913043 -0.97932021173913
"639" "fBodyBodyAccJerkMag" 4 "SITTING" 9 -0.9530504408 0.0974700202614 -0.9493949814
"640" "fBodyBodyAccJerkMag" 4 "SITTING" 10 -0.985900801111111 0.324762092796296 -0.983266741481482
"641" "fBodyBodyAccJerkMag" 4 "SITTING" 11 -0.975315331509434 0.192259107913208 -0.972289134150943
"642" "fBodyBodyAccJerkMag" 4 "SITTING" 12 -0.971715268627451 0.255191492990196 -0.972951443333333
"643" "fBodyBodyAccJerkMag" 4 "SITTING" 13 -0.988348535306122 0.360646362877551 -0.988332303469388
"644" "fBodyBodyAccJerkMag" 4 "SITTING" 14 -0.972985342962963 0.19841410045 -0.972959409444444
"645" "fBodyBodyAccJerkMag" 4 "SITTING" 15 -0.984689437118644 0.242818344188136 -0.983276251694915
"646" "fBodyBodyAccJerkMag" 4 "SITTING" 16 -0.983968635942029 0.320055144681159 -0.982190554782609
"647" "fBodyBodyAccJerkMag" 4 "SITTING" 17 -0.99142725046875 0.38152125453125 -0.99031962640625
"648" "fBodyBodyAccJerkMag" 4 "SITTING" 18 -0.990407075964912 0.459090849721053 -0.991044297894737
"649" "fBodyBodyAccJerkMag" 4 "SITTING" 19 -0.983751646712329 0.268456602178082 -0.983687272739726
"650" "fBodyBodyAccJerkMag" 4 "SITTING" 20 -0.971730462575758 0.22971324275 -0.972597744242424
"651" "fBodyBodyAccJerkMag" 4 "SITTING" 21 -0.985342358705882 0.327937039236471 -0.986991549529412
"652" "fBodyBodyAccJerkMag" 4 "SITTING" 22 -0.968908297096774 0.207314701474194 -0.967026275967742
"653" "fBodyBodyAccJerkMag" 4 "SITTING" 23 -0.974121466764706 0.199533745057059 -0.972117016617647
"654" "fBodyBodyAccJerkMag" 4 "SITTING" 24 -0.984469962941177 0.353544370380882 -0.98561372
"655" "fBodyBodyAccJerkMag" 4 "SITTING" 25 -0.987941825538462 0.300439878492308 -0.987618801076923
"656" "fBodyBodyAccJerkMag" 4 "SITTING" 26 -0.989481942820513 0.336786740217949 -0.989521272820513
"657" "fBodyBodyAccJerkMag" 4 "SITTING" 27 -0.988773269428571 0.357920769852857 -0.988531651142857
"658" "fBodyBodyAccJerkMag" 4 "SITTING" 28 -0.969178686666667 0.22911153675 -0.970823336388889
"659" "fBodyBodyAccJerkMag" 4 "SITTING" 29 -0.990093703833333 0.33623279745 -0.989822909333333
"660" "fBodyBodyAccJerkMag" 4 "SITTING" 30 -0.985826330967742 0.318768530887097 -0.985294959032258
"661" "fBodyBodyAccJerkMag" 5 "STANDING" 1 -0.99254247754717 0.422220102264151 -0.992536003396226
"662" "fBodyBodyAccJerkMag" 5 "STANDING" 2 -0.977065295555556 0.304871865218519 -0.97516046
"663" "fBodyBodyAccJerkMag" 5 "STANDING" 3 -0.948627467704918 0.129816297732787 -0.94820681442623
"664" "fBodyBodyAccJerkMag" 5 "STANDING" 4 -0.956139283571429 0.201262207319643 -0.96003249875
"665" "fBodyBodyAccJerkMag" 5 "STANDING" 5 -0.941825903035714 0.140971600726786 -0.943601960178571
"666" "fBodyBodyAccJerkMag" 5 "STANDING" 6 -0.955914005438597 0.190943682210526 -0.95538157877193
"667" "fBodyBodyAccJerkMag" 5 "STANDING" 7 -0.967417888301887 0.256759439860377 -0.969092161886792
"668" "fBodyBodyAccJerkMag" 5 "STANDING" 8 -0.979745872037037 0.308060633885185 -0.979135440925926
"669" "fBodyBodyAccJerkMag" 5 "STANDING" 9 -0.963242884 0.200537688288889 -0.963593159555556
"670" "fBodyBodyAccJerkMag" 5 "STANDING" 10 -0.951633690454545 0.197319524797727 -0.952105964545455
"671" "fBodyBodyAccJerkMag" 5 "STANDING" 11 -0.988636595319149 0.333098929765957 -0.98802123106383
"672" "fBodyBodyAccJerkMag" 5 "STANDING" 12 -0.960859009508197 0.176598692655738 -0.964145595245902
"673" "fBodyBodyAccJerkMag" 5 "STANDING" 13 -0.981977536491228 0.298745382305263 -0.980621262631579
"674" "fBodyBodyAccJerkMag" 5 "STANDING" 14 -0.970214125833333 0.214251895888333 -0.969677515666667
"675" "fBodyBodyAccJerkMag" 5 "STANDING" 15 -0.979078785660377 0.293685314135849 -0.980184086603774
"676" "fBodyBodyAccJerkMag" 5 "STANDING" 16 -0.986502687948718 0.344673907153846 -0.985912716923077
"677" "fBodyBodyAccJerkMag" 5 "STANDING" 17 -0.990162798846154 0.426849040797436 -0.989472086666667
"678" "fBodyBodyAccJerkMag" 5 "STANDING" 18 -0.984987073150685 0.361013970013699 -0.986277356712329
"679" "fBodyBodyAccJerkMag" 5 "STANDING" 19 -0.979135412739726 0.29073713539726 -0.979179149452055
"680" "fBodyBodyAccJerkMag" 5 "STANDING" 20 -0.940007897123288 -0.00613414861917808 -0.936025033013699
"681" "fBodyBodyAccJerkMag" 5 "STANDING" 21 -0.970634296404494 0.29194637176382 -0.97192611741573
"682" "fBodyBodyAccJerkMag" 5 "STANDING" 22 -0.959743877936508 0.106970242863492 -0.95665395968254
"683" "fBodyBodyAccJerkMag" 5 "STANDING" 23 -0.973798155735294 0.261655799526471 -0.9750536875
"684" "fBodyBodyAccJerkMag" 5 "STANDING" 24 -0.972251355217391 0.293291552663768 -0.973195509565217
"685" "fBodyBodyAccJerkMag" 5 "STANDING" 25 -0.982294170810811 0.308447500314865 -0.982083315
"686" "fBodyBodyAccJerkMag" 5 "STANDING" 26 -0.98287688945946 0.221668476393243 -0.981129312702703
"687" "fBodyBodyAccJerkMag" 5 "STANDING" 27 -0.984151646 0.3290143599625 -0.983022277625
"688" "fBodyBodyAccJerkMag" 5 "STANDING" 28 -0.952727765189873 0.133307643270886 -0.954963155316456
"689" "fBodyBodyAccJerkMag" 5 "STANDING" 29 -0.989793892615385 0.388020547984615 -0.990327934615385
"690" "fBodyBodyAccJerkMag" 5 "STANDING" 30 -0.953357615932203 0.0494752816016949 -0.946639846949153
"691" "fBodyBodyAccJerkMag" 6 "LAYING" 1 -0.9333003608 0.26639115416 -0.9218039756
"692" "fBodyBodyAccJerkMag" 6 "LAYING" 2 -0.985374114791667 0.3417585745 -0.984568489166667
"693" "fBodyBodyAccJerkMag" 6 "LAYING" 3 -0.975949597903226 0.238611133937097 -0.975305377903226
"694" "fBodyBodyAccJerkMag" 6 "LAYING" 4 -0.96228712537037 0.274027349574074 -0.958037119259259
"695" "fBodyBodyAccJerkMag" 6 "LAYING" 5 -0.977356379807692 0.197005001461538 -0.976381934807692
"696" "fBodyBodyAccJerkMag" 6 "LAYING" 6 -0.948655471052632 0.182525077889474 -0.951552664035088
"697" "fBodyBodyAccJerkMag" 6 "LAYING" 7 -0.968066259230769 0.217605286703846 -0.965359228076923
"698" "fBodyBodyAccJerkMag" 6 "LAYING" 8 -0.961792852407407 0.350822601333333 -0.963791094259259
"699" "fBodyBodyAccJerkMag" 6 "LAYING" 9 -0.9543205856 0.1670029826292 -0.9550947122
"700" "fBodyBodyAccJerkMag" 6 "LAYING" 10 -0.968561121551724 0.212826187810345 -0.965377553448276
"701" "fBodyBodyAccJerkMag" 6 "LAYING" 11 -0.976940774561403 0.29574789545614 -0.975126531403509
"702" "fBodyBodyAccJerkMag" 6 "LAYING" 12 -0.962448418666667 0.15706511695 -0.961653004
"703" "fBodyBodyAccJerkMag" 6 "LAYING" 13 -0.980754385967742 0.300750657951613 -0.978044349516129
"704" "fBodyBodyAccJerkMag" 6 "LAYING" 14 -0.96798859627451 0.175722996629412 -0.963607433921569
"705" "fBodyBodyAccJerkMag" 6 "LAYING" 15 -0.973681222777778 0.273485129381944 -0.972530077916667
"706" "fBodyBodyAccJerkMag" 6 "LAYING" 16 -0.987514525142857 0.353266127962857 -0.98724716
"707" "fBodyBodyAccJerkMag" 6 "LAYING" 17 -0.979687318732394 0.374273668633803 -0.979657231408451
"708" "fBodyBodyAccJerkMag" 6 "LAYING" 18 -0.988548418307692 0.393635924092308 -0.989710656769231
"709" "fBodyBodyAccJerkMag" 6 "LAYING" 19 -0.980621564096386 0.211317149549398 -0.979452188433735
"710" "fBodyBodyAccJerkMag" 6 "LAYING" 20 -0.979695458088235 0.262706879425 -0.979565196911765
"711" "fBodyBodyAccJerkMag" 6 "LAYING" 21 -0.978444123888889 0.299647660524444 -0.977604878888889
"712" "fBodyBodyAccJerkMag" 6 "LAYING" 22 -0.962654791527778 0.208852833405556 -0.955635614444444
"713" "fBodyBodyAccJerkMag" 6 "LAYING" 23 -0.985905703888889 0.338094710990278 -0.986540200694444
"714" "fBodyBodyAccJerkMag" 6 "LAYING" 24 -0.983108084305556 0.347309299402778 -0.98328511625
"715" "fBodyBodyAccJerkMag" 6 "LAYING" 25 -0.96008314739726 0.200493940424658 -0.963601212876712
"716" "fBodyBodyAccJerkMag" 6 "LAYING" 26 -0.989138184473684 0.350704034325 -0.987901463289474
"717" "fBodyBodyAccJerkMag" 6 "LAYING" 27 -0.988098902567568 0.405104858945946 -0.988174859594595
"718" "fBodyBodyAccJerkMag" 6 "LAYING" 28 -0.9734362485 0.26685931489625 -0.972336128625
"719" "fBodyBodyAccJerkMag" 6 "LAYING" 29 -0.993998275797101 0.488088499666667 -0.994366667681159
"720" "fBodyBodyAccJerkMag" 6 "LAYING" 30 -0.969949269571429 0.172121086168571 -0.968087778
"721" "fBodyBodyGyroJerkMag" 1 "WALKING" 1 -0.319308593778947 0.190663448793684 -0.381601911789474
"722" "fBodyBodyGyroJerkMag" 1 "WALKING" 2 -0.583249293389831 0.126344614439492 -0.558104554745763
"723" "fBodyBodyGyroJerkMag" 1 "WALKING" 3 -0.607751646034483 0.0457622957586207 -0.549087007931034
"724" "fBodyBodyGyroJerkMag" 1 "WALKING" 4 -0.724327420666667 0.26535537398 -0.757768081166667
"725" "fBodyBodyGyroJerkMag" 1 "WALKING" 5 -0.548053574821429 0.0527330125375 -0.455665300892857
"726" "fBodyBodyGyroJerkMag" 1 "WALKING" 6 -0.366500534122807 0.10092473178193 -0.408078906482456
"727" "fBodyBodyGyroJerkMag" 1 "WALKING" 7 -0.155339855862632 0.000880340047368421 -0.0841663774087719
"728" "fBodyBodyGyroJerkMag" 1 "WALKING" 8 -0.473026230833333 0.294590006666667 -0.581240190833333
"729" "fBodyBodyGyroJerkMag" 1 "WALKING" 9 -0.602581618269231 0.243222181771154 -0.624351923653846
"730" "fBodyBodyGyroJerkMag" 1 "WALKING" 10 -0.515065335849057 -0.000234019224528301 -0.517675799056604
"731" "fBodyBodyGyroJerkMag" 1 "WALKING" 11 -0.751914457457627 0.0563648369084746 -0.773574064745763
"732" "fBodyBodyGyroJerkMag" 1 "WALKING" 12 -0.5611764414 0.0777777588444 -0.5649340126
